,original_id,sequence_length
ad2ae07003914d51345dcdeeead36b0e,SMED3_DN62480_c0_g1_i1.p1,177
b7b16a491f9b3da5a54ce0b8cd0580c8,SMED3_DN1409_c0_g1_i4.p1,177
cad5ffcc9ee14dd094e3890c0ff60656,SMED3_DN16056_c0_g4_i1.p1,177
2b9369205d34a844e3e61fe1735a0cea,SMED3_DN2662_c0_g4_i1.p1,177
7db9e763ee15a44164e5259cc2da3d08,SMED3_DN18532_c0_g1_i18.p1,177
115a1d0de567ab13f239f20df0bd21a3,SMED3_DN7586_c0_g2_i1.p1,177
44268a17fa35856349056d2bdea934b7,SMED3_DN28488_c0_g1_i7.p1,177
7162c60aff7f37dace26c57e60451dc7,SMED3_DN20865_c0_g1_i1.p1,177
ed4b0050f1bdc41895ceb6135f867af4,SMED3_DN198_c0_g2_i1.p1,177
96adceb652db2c929ddfce64617bc4dc,SMED3_DN1297_c2_g2_i1.p1,177
46a11bf4b015d33aea217b6d8daba2a7,SMED3_DN97269_c0_g1_i1.p1,177
a57aeabed2eb9a8bceb962a3fae4efba,SMED3_DN1458_c0_g1_i4.p1,177
e11bf96a20d899c61b040547a76083dd,SMED3_DN11079_c1_g1_i2.p1,177
3b51fdb7cf5af65deeb7269e2dc3ccbd,SMED3_DN551_c2_g1_i1.p1,177
a4d6d26438aa2c3c509f1bdd49da8923,SMED3_DN23904_c2_g1_i1.p1,177
03ec89a88b15f6b378c02273fc389c94,SMED3_DN33966_c0_g1_i1.p1,177
38485f6f51f433de3cd107b9de677210,SMED3_DN100969_c0_g1_i1.p1,177
4e6aef59584e7f48801a60e4d7d4405e,SMED3_DN22670_c1_g1_i5.p1,177
b73d1aa8a73987bcbf5a6eccccff2ca8,SMED3_DN113337_c0_g1_i1.p1,177
40e5882b30dd5bd7a7d453fb39f04df3,SMED3_DN5329_c0_g1_i1.p1,177
e7c49f6d999b8eccc3a859b9e3a22f35,SMED3_DN839_c0_g1_i4.p1,177
f18d22a3b02d7480bda966196f21826b,SMED3_DN325_c0_g1_i2.p1,177
af42bcd5143a454ac96f01588d9e920c,SMED3_DN4226_c0_g1_i4.p1,177
d63c611672a6d3934d74582dc6a73c0a,SMED3_DN13798_c0_g2_i3.p1,177
5e6d3fa141bc4a4f9118077505f0207f,SMED3_DN135992_c0_g1_i2.p1,177
96bf4320d27d02c3d25797ad381d1385,SMED3_DN62072_c0_g1_i1.p1,177
366e73bc0a85ab886da30f32eedd2b31,SMED3_DN119788_c0_g1_i1.p1,177
f4bdb5af0a85b3ff9064ad20956eb6ab,SMED3_DN40658_c0_g1_i1.p1,177
6c05edada5a4add5f61ce0b02ffc8bdc,SMED3_DN2962_c0_g2_i3.p1,177
e41c4e5d888d275a4cbc93fe48fedd46,SMED3_DN76191_c0_g1_i1.p1,177
797c0f6f2881d6d3e582de2c27156d22,SMED3_DN32972_c0_g1_i1.p1,177
2b90ebbcd01e3b6396df3c69d7d80f62,SMED3_DN38251_c5_g1_i1.p1,177
521b50de74c53a3dddd2647a9828f7f4,SMED3_DN25319_c1_g1_i1.p1,177
6f9a8d9f56dd2def2d7f97153c670b86,SMED3_DN38995_c0_g1_i1.p1,177
a7c9cc04b03c3885f38b97a203312c14,SMED3_DN389_c15_g1_i2.p1,177
b2dd000916e8d3911487cdfb5aeac00c,SMED3_DN123300_c0_g1_i1.p1,177
abe790b76df67d9602549772a6af0ce9,SMED3_DN5249_c0_g1_i1.p1,177
f1edd4af714a3b9f9aee22b32f2996b3,SMED3_DN20089_c0_g2_i4.p1,177
cc999df924219c400f2e09cc7e8ae495,SMED3_DN85922_c0_g1_i1.p1,177
5f2f458c9ed4083f69f8e789a584a7b1,SMED3_DN59168_c2_g1_i1.p1,177
964d8d1e3d50957242a4c455aa162884,SMED3_DN98000_c0_g1_i1.p1,177
fe09bb0b036d59e101c98fa7a26a89a3,SMED3_DN13096_c0_g2_i7.p1,177
eb3f0015f7a1396d3a2925e5347f5e7c,SMED3_DN127807_c0_g1_i1.p1,177
2ddbc842ee9f2ce124c736d800dbd20e,SMED3_DN22093_c0_g4_i1.p1,177
64fb69f64a85620941ba3b174c5f384e,SMED3_DN10478_c0_g2_i7.p1,177
6a5b9629f5ce8fcd50c6becce001375b,SMED3_DN7573_c0_g2_i2.p1,177
4704dcffa82f8302b6ac9e8c15502445,SMED3_DN63759_c0_g1_i1.p1,177
32a23ba5ab24295e6748b441d64d33f8,SMED3_DN30688_c0_g2_i1.p1,177
cec9d2d1f3e0f79b7008a15341d56eff,SMED3_DN77978_c0_g1_i1.p1,177
90573d36ac52160ee6227c79a20a21cc,SMED3_DN79731_c0_g1_i1.p1,177
d4f4fd7a318ff3f70331e602bb9ea588,SMED3_DN697_c2_g1_i1.p1,177
0d2ad7f572f2c3ca4898e04e92b24889,SMED3_DN7921_c0_g2_i2.p1,177
b4eb8b9c40bfd9d6b8dafb0fc1f8cd0f,SMED3_DN5846_c0_g2_i2.p1,177
cb9ffbbe95b7d319b1e62dbb2b043694,SMED3_DN30152_c0_g1_i1.p1,177
6327f1c7dc68f891c7dfa87ed3ac68e7,SMED3_DN53972_c0_g1_i1.p1,177
e23ec261c0debc6dfac54f9bf9af84d8,SMED3_DN23170_c0_g1_i17.p1,177
707c631cb1cd6e0b1d20402c23f67616,SMED3_DN2635_c0_g2_i1.p1,177
2822d49f6ad01ef01162c32a1972c7d6,SMED3_DN8947_c0_g1_i1.p1,177
a5be897dd8d7f1924a93be762342befe,SMED3_DN24260_c0_g2_i1.p1,177
5f0e9d552495a5bf406c82999777649e,SMED3_DN12727_c0_g2_i1.p1,177
d90767eed7378562d28b201b0bdba863,SMED3_DN37513_c1_g1_i1.p1,177
ed6e4c0ab6484b08e450bb6323c0e7b8,SMED3_DN83635_c0_g1_i1.p1,177
755eb5e7b88e9681a14054db1e6a0025,SMED3_DN40125_c0_g1_i2.p1,177
5316ee6bd13201319c91a54a850cd6b4,SMED3_DN2084_c0_g1_i2.p1,177
1257e999cebf4675051c23707838b3d4,SMED3_DN47156_c0_g1_i2.p1,177
da67045c826040a712530fdc56f59770,SMED3_DN31518_c0_g3_i4.p1,177
8c7d475c1ae02c2467fa7c9b41633601,SMED3_DN487_c0_g2_i2.p1,177
ebb8760d8b7503b5a947cb9d18da07c8,SMED3_DN12727_c0_g1_i2.p1,177
3133afc77418e62912cbee40a5b1ccb3,SMED3_DN24025_c0_g1_i3.p1,177
2f1bd94add03224ab477c5d7ed994b82,SMED3_DN109466_c0_g1_i1.p1,177
b703c3d18c24e3ae34b1ac6215301e40,SMED3_DN12051_c0_g4_i1.p1,177
f5d840c1ad9a7a58d00dfb99d4b2d4aa,SMED3_DN136977_c0_g1_i1.p1,177
68cb1cbc15aba5fec38d1f4c5f11b825,SMED3_DN134766_c0_g1_i2.p1,177
cbe37056b786fe2c20e3d452043b2e1d,SMED3_DN1307_c0_g4_i1.p1,177
f3dabd708ff8155598cda6c39f5044e0,SMED3_DN4704_c0_g1_i1.p1,177
048d4b1cb2548be74d197656b681bf49,SMED3_DN1315_c0_g1_i1.p1,177
82f80f45c104f26f8f846a3295dd437c,SMED3_DN104525_c0_g1_i1.p1,177
e720c6057566a6122df17968194b1326,SMED3_DN26367_c0_g2_i1.p1,177
630f5bdb70f60b2ac307e854ec0091a7,SMED3_DN16726_c0_g1_i1.p1,177
c3e4e2e21a8540b0b5da662e7413324e,SMED3_DN8658_c4_g1_i1.p1,177
a6e635d2e8fac60f04a7bdf035a45c66,SMED3_DN58269_c0_g1_i1.p1,177
4fee33bc8d4e6b015e069f8c400515f1,SMED3_DN17962_c1_g1_i1.p1,177
0a6d7d79473777af328cceda63ed66a2,SMED3_DN15242_c0_g1_i1.p1,177
6904cd4391ffd5a98087bfb0defdcc70,SMED3_DN2598_c0_g2_i1.p1,177
37d7c3e2b7707935531b82aad2db0082,SMED3_DN27018_c0_g1_i1.p1,176
f41713593de6743e897c5c5ac04a684f,SMED3_DN93965_c0_g1_i1.p1,176
19ea1a7b3b19a7a5bbcddc9370f3e2e5,SMED3_DN109980_c0_g1_i1.p1,176
e13b88694378b1fbd3692d8488fa47bc,SMED3_DN17126_c0_g1_i1.p1,176
e070e2da76e8bff316dae355296c0e62,SMED3_DN68333_c0_g1_i1.p1,176
9abf6bf8e4aaaf66610517abea6ae1c0,SMED3_DN5854_c0_g1_i2.p1,176
ffdd89282f43d71a0f92111515ef13df,SMED3_DN15400_c0_g4_i1.p1,176
de80a6edeb7584f1fa9e2873c6243a8a,SMED3_DN32368_c0_g3_i1.p1,176
8d54c6ed0b43101fbcccc50622738421,SMED3_DN45143_c1_g1_i1.p1,176
c160cda7537c84fb6f55ba573cb1db0a,SMED3_DN23565_c1_g1_i2.p1,176
e4e35e47898e83c1efa0068cb4a51e86,SMED3_DN8429_c0_g2_i6.p1,176
43bc214cc2f01cfdebf38430066bf3cb,SMED3_DN15408_c0_g1_i2.p1,176
10652f9164def68958595480a50aaa7d,SMED3_DN13578_c1_g1_i1.p1,176
5fea0d59a9e5f66dbfa66b5b21d79666,SMED3_DN34540_c0_g1_i1.p1,176
d1789ac59b1cbf081bc4ca6f77183742,SMED3_DN113262_c0_g1_i1.p1,176
ba9c49e2152069c964406d4f830fd71a,SMED3_DN6171_c0_g1_i1.p1,176
4b21866c7644f70fde3618eb71d8b14d,SMED3_DN66576_c0_g1_i1.p1,176
e8484023ab0cf9593a796eb2a29d86c8,SMED3_DN5261_c0_g1_i3.p1,176
8f4edc1bf6a6620745c24c0743c80021,SMED3_DN15906_c4_g1_i1.p1,176
45ff4279aea2f614457d398623fb251e,SMED3_DN57938_c0_g2_i1.p1,176
97af397723a9ab53323c51b437e1be26,SMED3_DN12020_c2_g1_i1.p1,176
17c9038d6cb339b758d8dca679e51a9e,SMED3_DN8911_c0_g1_i1.p1,176
5c3b3d3df414362e0fdc1ee9aa67f581,SMED3_DN29280_c0_g1_i1.p1,176
f9ea1f73493eb04c36005267e3d866de,SMED3_DN135274_c0_g1_i1.p1,176
3894dadc6c65d632d765575b7c93bfad,SMED3_DN17866_c0_g1_i1.p1,176
b1cd00e3a26979f18bb7af1c305d3fe0,SMED3_DN93595_c0_g1_i1.p1,176
4a017b4ff8dcd5f3db6d5d37012ed302,SMED3_DN47331_c0_g1_i1.p1,176
0faf9d4d1507fd05217ce0a649bf5c2b,SMED3_DN31390_c0_g1_i2.p1,176
d88451665b300384919b6530abee7e5b,SMED3_DN1241_c0_g3_i1.p1,176
5995dc692437010bc18408738b241420,SMED3_DN13443_c0_g2_i2.p1,176
72dbdeb7f1ff010691589dfb3a5baae8,SMED3_DN6117_c0_g3_i1.p1,176
b67b7d89c050a94f377c7e8b5f8eb8a6,SMED3_DN105871_c0_g1_i1.p1,176
dd147215706b13a21969f6167f66f5c9,SMED3_DN8015_c0_g1_i3.p1,176
c59fdb2ba40d584fb47ef7495890a00e,SMED3_DN42005_c0_g1_i1.p1,176
ce0b534c16ea4cf00889e68e6578d9f9,SMED3_DN82_c0_g1_i19.p1,176
c7564e26a91eac98d9f8ac225866beda,SMED3_DN10789_c1_g3_i1.p1,176
aead2573d324832fa01bde368f4bbf88,SMED3_DN59939_c0_g1_i2.p1,176
e2b9b92f12a64986196c267392cf04f1,SMED3_DN1569_c0_g1_i7.p1,176
f60b6717c74c698b401778aa121b0303,SMED3_DN41453_c1_g1_i4.p1,176
08fdf0fc8d0f78a720ed12fff4b54402,SMED3_DN18264_c2_g2_i1.p1,176
2552e4f730d3a2f96f2bec42dddff7b6,SMED3_DN25449_c2_g1_i1.p1,176
37cf94e78b8545393213b58cf6127826,SMED3_DN10780_c0_g1_i8.p1,176
07a27b697faf90f3bcff6f8758d0b999,SMED3_DN28524_c0_g2_i2.p1,176
e76786e4064b4201990b449926ecd346,SMED3_DN11547_c0_g3_i1.p1,176
71761389cb15409b3688cf1cd7f5dfb4,SMED3_DN34485_c1_g1_i1.p1,176
0e4ea61c64fe38c39e1c7a924c1c26a5,SMED3_DN10784_c7_g1_i1.p1,176
5f174efdcc7f6e07d9109030b797d443,SMED3_DN16526_c0_g5_i1.p1,176
5378a6faf423be5821cb221a94798e5e,SMED3_DN23247_c0_g1_i6.p1,176
4af6d604a30ff88dc4d75065bf1a493d,SMED3_DN7997_c3_g1_i2.p1,176
5e12104f2ab78919074674c451e2f1a3,SMED3_DN18069_c0_g2_i3.p1,176
b4fef5499a6a0049744a11153a10f23f,SMED3_DN14245_c1_g5_i1.p1,176
10186b91db753e2b4def19f9cc171b0f,SMED3_DN18406_c3_g1_i1.p1,176
ef2d57c41589baede21baf14b28f040e,SMED3_DN49254_c0_g4_i1.p1,176
68ad4afcdc3b7a6a1e72a10959ef3b7c,SMED3_DN7848_c0_g1_i3.p1,176
5c098b39dec1d402e2e5a98c2cca915e,SMED3_DN8892_c0_g1_i6.p1,176
17d8eebef4f4504db0573a0892aa14fd,SMED3_DN131242_c0_g1_i1.p1,176
eba0f412a45917a024b6958bc868d5bd,SMED3_DN8785_c0_g1_i6.p1,176
509f0b9a900fad9aa6e9b3e9e38c1cd1,SMED3_DN97733_c0_g1_i2.p1,176
2b906811aae0b31cb7bee04cee6fd20a,SMED3_DN114986_c0_g1_i1.p1,176
180fa3366f6281204766c43b74dd4aef,SMED3_DN2354_c0_g2_i2.p1,176
dafee6aec86a2e6ceea7d308463f9c79,SMED3_DN44520_c2_g1_i1.p1,176
6e2e7dd388fec22ee31636b72f0a7e95,SMED3_DN1631_c0_g1_i3.p1,176
c6e9d3ab6eb72f01b87a685a35521df8,SMED3_DN426_c0_g1_i1.p1,176
d4be88c186ce5d47719ac94b05aeb55f,SMED3_DN25734_c0_g1_i1.p1,176
ab5d6d4ca92f84b9eeb589f212596f77,SMED3_DN62813_c0_g1_i1.p1,176
b7580005767f46b6b0a15148ae4fc1a2,SMED3_DN31774_c0_g2_i1.p1,176
e7b38e1c777be5e91973a626c2b940b8,SMED3_DN6635_c0_g1_i7.p1,176
acf644b5d92164a229b72949fb5f0f88,SMED3_DN132815_c0_g1_i1.p1,176
0e4d58bd6c51b5f6bf6df610acab3ea7,SMED3_DN20950_c0_g1_i7.p1,176
b76c522e97b2966cff85d9a42473147d,SMED3_DN8032_c2_g1_i1.p1,176
28dda13b00f723b8ca750cdd5dff871d,SMED3_DN22398_c0_g3_i4.p1,176
0811aa8656a675ea11c27f6b7c3723b1,SMED3_DN9184_c2_g1_i1.p1,176
ee32e8777d26c19c112ce709f134ce22,SMED3_DN54037_c0_g1_i1.p1,176
819c13aac3487d9ea764de6a515019c8,SMED3_DN6304_c0_g2_i1.p1,176
0a42b8166ede196e00cdbf8e4a2aba4d,SMED3_DN103821_c0_g1_i2.p1,176
106b334b75aa997f84c55ba25d19fdf5,SMED3_DN639_c0_g2_i1.p1,176
3e5f441ffd8d31b26e773271c74aa05b,SMED3_DN1157_c0_g2_i10.p1,176
f6896bbd5ffd8e76d3047b4559a94362,SMED3_DN1216_c0_g1_i1.p1,176
30711f1f1a874634ea76b4dc1defc310,SMED3_DN4794_c1_g1_i3.p1,176
1aa73c2a2afbffef418a969ddb26f395,SMED3_DN78668_c0_g1_i1.p1,176
e037f2af7624074013d9cf41fdefdedc,SMED3_DN42377_c0_g2_i1.p1,176
d65a351f33cacaf983cdb43c8114da98,SMED3_DN27417_c0_g2_i1.p1,176
408eb5815f468d76646b3c2edf4b8f2d,SMED3_DN44068_c0_g1_i1.p1,176
1ce44d5d0085b514da390d9497004347,SMED3_DN27177_c1_g1_i1.p1,176
07c1886c9f8011563eaa96673a2cf98a,SMED3_DN31875_c0_g2_i7.p1,176
faa5ebca9070a5c83427fc0b1d996385,SMED3_DN29999_c2_g1_i1.p1,176
710adb410b6c84d79a9b7b539b106bff,SMED3_DN50047_c0_g1_i1.p2,176
ebb7dbb8eae66979a5a488a1936abf83,SMED3_DN64736_c0_g1_i1.p1,176
e968ea0adaa555e751c84f1040bdeaf9,SMED3_DN119272_c0_g1_i2.p1,176
82617316bb4690adf6abcd0971c4a66f,SMED3_DN77_c0_g2_i2.p1,176
d525811f6a1b8443fb55f23882de69d2,SMED3_DN112881_c0_g1_i1.p1,176
27bc3576e76fd2f8b94b87e0b8dd4b3b,SMED3_DN12031_c0_g3_i1.p1,176
411c29f13429119ad185bb441d393447,SMED3_DN6527_c0_g1_i1.p1,176
7bfac32ec8723e1e2d54cddbbcc913f4,SMED3_DN7063_c0_g1_i8.p1,176
c8bb1832b9b9dd005afa6b240c01a0b8,SMED3_DN140935_c0_g1_i1.p1,176
1cf21d6a88c17f1c64275e238d2a23f5,SMED3_DN9572_c1_g1_i4.p1,176
40400cb9b67499e10d14bcdf07fdc04a,SMED3_DN6205_c0_g1_i1.p1,176
8aa502df68a3bb9c75886b031b98fee8,SMED3_DN15474_c1_g1_i1.p1,176
b4b8d542d4e4e1d7ec354e98c9b49fb9,SMED3_DN49392_c0_g1_i1.p1,176
8928ab504e76bae286d32be8ce03e324,SMED3_DN9504_c0_g1_i3.p1,176
df5e94cd956d8bae601492170cdfc160,SMED3_DN2270_c6_g1_i1.p1,176
37ea0199e3f9a37d1db2b0236030c464,SMED3_DN137171_c0_g1_i1.p1,176
1c86866a9f297b8d5a51f108d6b7c629,SMED3_DN33180_c0_g1_i1.p1,176
f1a1dae6367797a27100dd49002c760c,SMED3_DN291_c0_g2_i1.p1,176
79ea30984bd9f4e48bebe38ec34311c1,SMED3_DN118790_c0_g1_i1.p1,176
cbc405b1187331f6ea125157c03538e5,SMED3_DN5879_c1_g3_i1.p1,176
ca4f4bfd6302cd355f8f3df8d3948193,SMED3_DN125420_c0_g1_i1.p1,176
c1b4201b73bf6d3fe7439df35dba881a,SMED3_DN23234_c1_g1_i2.p1,176
73627754f5f8f1e25de9956a4d1a1370,SMED3_DN37617_c3_g1_i1.p1,175
9925f77f95f4b484d33c6f54f89b8b9d,SMED3_DN43530_c0_g1_i1.p1,175
e9e04f4c510c1cedaafd8ad39ed68777,SMED3_DN92059_c0_g1_i1.p1,175
f887b7c14e8f597a08d4b9aeecccdf2a,SMED3_DN23991_c0_g2_i1.p1,175
1bfebd1d752fc66c2e6517fc3d12e2df,SMED3_DN64225_c0_g1_i1.p1,175
3ad087e4f7e2dd037cdf426a3a7ba5b0,SMED3_DN20089_c0_g1_i1.p1,175
11a23db1467ab664f97ca2bf6df0ac84,SMED3_DN3458_c0_g1_i1.p1,175
370b24cee8f8f97c2ddbc0f6ad05b358,SMED3_DN51053_c0_g2_i1.p1,175
c305ee069a33e05ea65224b57acd82df,SMED3_DN135768_c0_g1_i1.p1,175
b3dc06cbaecadb2619c8a394a31c2257,SMED3_DN18211_c1_g1_i2.p1,175
63fe6dd31ca93e1dc272fae0a1f84393,SMED3_DN118820_c0_g1_i1.p1,175
3198d2c1573d6ef01193816c89e9b0ce,SMED3_DN112797_c0_g1_i1.p1,175
efba2f5c56f6bbe8f22e83cb1210bb21,SMED3_DN65596_c0_g1_i1.p1,175
6d966db303f72d3d70cdedd4343bd12c,SMED3_DN31612_c0_g1_i1.p1,175
a60fc833ff47eb3c154ac7ef2191bf48,SMED3_DN79465_c0_g1_i1.p1,175
95864042dab909bba809ac7ae0db89eb,SMED3_DN124446_c0_g1_i1.p1,175
bd09fc0d6618f7f71dbe72f9c603a4d4,SMED3_DN32516_c0_g2_i3.p1,175
9224c54a50be1bedffd90c2652ede005,SMED3_DN11001_c0_g2_i1.p1,175
531cc5513ab19d5b82614487a1de4506,SMED3_DN16677_c0_g1_i15.p1,175
6d2f3151400e14fd0976ddd4c26efec0,SMED3_DN104178_c0_g1_i1.p1,175
8eca30a2d0bff7543e8c3fda2122ff8a,SMED3_DN83097_c0_g1_i1.p1,175
12f2b4fe14d250977fb0436cd7f154cb,SMED3_DN65684_c0_g1_i1.p1,175
587aa9fa859acdb97e589a782a0fd375,SMED3_DN4785_c1_g1_i11.p1,175
cd552d251cf5ca9228c9bd0e41e6c865,SMED3_DN25098_c0_g1_i1.p1,175
8bd112809d7da56940275de4340180ce,SMED3_DN5302_c0_g1_i2.p1,175
440227b14a2e09d713eedc2bcf60662b,SMED3_DN84582_c0_g1_i1.p1,175
9b027db67c009eef30cf615976392575,SMED3_DN63713_c0_g1_i1.p1,175
1ed1f7bba87448858046e1a5863d4f5e,SMED3_DN56894_c0_g1_i2.p1,175
457cde0356db56fa0f0e03b12d7bc1a9,SMED3_DN31705_c0_g2_i1.p1,175
7fe879a9893548e348e15b3584f18b68,SMED3_DN76016_c0_g1_i1.p1,175
90dc9f81d47c1d3ee7f8ae4e9098e8d3,SMED3_DN84153_c0_g1_i1.p1,175
6395ecc99ce21660f31d6be9dc73e59e,SMED3_DN79690_c0_g1_i1.p1,175
55ce6d44e7b4f12262edabc32871378f,SMED3_DN11995_c0_g2_i2.p1,175
e3fc353334f3bbae95ed2f91b3c11cfe,SMED3_DN13943_c0_g1_i2.p1,175
f4d5e6e9a2de6a74f5f7aacd6ba31709,SMED3_DN6302_c0_g1_i1.p1,175
0c71e21ee5dbbd82bb56501510449892,SMED3_DN297_c3_g1_i2.p1,175
cf088621360f8c34ec5e9abc5b76290d,SMED3_DN47763_c0_g5_i1.p1,175
e4d7e65f49c5674896217f8e70f84a5c,SMED3_DN40894_c0_g1_i1.p1,175
bcd471d0552433e9315e461a1d4ada3a,SMED3_DN4361_c0_g2_i2.p1,175
fcb34e08f6542992692c8aba1564faa6,SMED3_DN17880_c2_g1_i1.p1,175
0b41258c17113aecb8f46589110b63d7,SMED3_DN24435_c1_g1_i5.p1,175
d3ef92814edc4c3244ab4ef308119580,SMED3_DN20533_c0_g1_i3.p1,175
8fc6188ecafb5d8d77c7d675a833f3ed,SMED3_DN83744_c0_g1_i1.p1,175
7592f452a64f61ce2f7ff6586fadfc28,SMED3_DN24141_c0_g1_i8.p1,175
539a418872655c11a3511a26983a13e6,SMED3_DN49317_c0_g1_i2.p1,175
37e5c81cb77b918f8dc95e087b66125c,SMED3_DN10911_c0_g2_i1.p1,175
d0f8aeb6fa333658198a5643d447eb8d,SMED3_DN21066_c0_g1_i1.p1,175
ac5d8fba4bc393f5572746aef3b35497,SMED3_DN22464_c0_g1_i1.p1,175
0ae80fd9a8e1eb58ecffa38f1ded657c,SMED3_DN3618_c0_g2_i1.p1,175
512b6fea3ee543db808971ad685fd116,SMED3_DN116432_c0_g1_i1.p1,175
45474172aa51dc17bf09e9f34c768d4a,SMED3_DN139097_c0_g1_i1.p1,175
3b3a237804619f2be698f8f7e38312df,SMED3_DN76948_c0_g1_i1.p1,175
5d1c407be52dfb5d9a4510dd9d8ff851,SMED3_DN339_c0_g1_i1.p1,175
e83f9635aef1ffa4764b7c70ede6afee,SMED3_DN139256_c0_g1_i1.p1,175
8e0ef8841e9cc3a4d778865bfed2caad,SMED3_DN141187_c0_g1_i1.p1,175
320a6924ff83638c447b609f6b84804f,SMED3_DN41329_c0_g1_i2.p1,175
c1351496b6792bacb6bb4a6ee06e6921,SMED3_DN33782_c1_g1_i1.p1,175
732a4bc4ff098ee245ced93b822a97ce,SMED3_DN13506_c0_g1_i4.p1,175
fe45a228b3c6ba4d451f5127717465ad,SMED3_DN4861_c1_g1_i1.p1,175
dd23239258aa3632d2c6bd8aee9e73ef,SMED3_DN125503_c0_g1_i1.p1,175
c7f39532b7fd5ea58c5072d7ad9bdd60,SMED3_DN1820_c1_g4_i1.p1,175
a83ea01de9721204103c703c1432f99e,SMED3_DN78585_c0_g1_i1.p1,175
77bbe1ade14c7451a091bb3601c5d5de,SMED3_DN1633_c0_g1_i6.p1,175
a6e4e4a56ddb7b0aede40f606eabde68,SMED3_DN42810_c1_g1_i1.p1,175
ac6ec32d38aa7b812af63ef72b1ea7ab,SMED3_DN49912_c1_g1_i1.p1,175
ac086b476a7b38728a317f548bab3c2f,SMED3_DN92782_c0_g1_i1.p1,175
71d968894a9bdf45b88030178969eb16,SMED3_DN8165_c0_g3_i1.p1,175
f10884270bc9c8ce490da639ccc3af57,SMED3_DN63017_c0_g1_i1.p1,175
51c802c9c192e245777dafa53d1a7afd,SMED3_DN21461_c0_g1_i3.p1,175
ecc0586030565d3a712b686227c29e07,SMED3_DN128226_c0_g1_i1.p1,175
2e7111519539f3342e235910473d462c,SMED3_DN12413_c1_g1_i11.p1,175
996fac7e95282ca2234171cc3a8c2243,SMED3_DN26576_c1_g1_i2.p1,175
773966c8faf1d60cd7ae4c1d2c381114,SMED3_DN85954_c0_g1_i1.p1,175
03a65e5b90343185e448b8620bb8ae65,SMED3_DN100645_c0_g1_i1.p1,175
75dba0ba04152ccd5be4f4b98c85ba1f,SMED3_DN94813_c0_g1_i1.p1,175
2536af9cd3420cc07f087a86f4f8800f,SMED3_DN24021_c0_g1_i1.p1,175
0e0d8a48e7c7e2768b9cd10040d61b9b,SMED3_DN8138_c0_g1_i15.p1,175
cabb4121db93e295780066794e907493,SMED3_DN133747_c0_g1_i1.p1,175
2ee5c0db980cb806e5e946d34d0717a7,SMED3_DN39226_c0_g1_i1.p1,175
a6f10bebba19ddf958d6cd2ebcdb2952,SMED3_DN46391_c0_g1_i1.p1,175
5a3342ae56845b003447655dac04a3e0,SMED3_DN115116_c0_g1_i1.p1,175
39045881d1ccdec7a93cbe46e6478ed6,SMED3_DN5462_c0_g1_i7.p2,175
dcb42eb6b5e5bd029650817b87399dfc,SMED3_DN15545_c2_g1_i1.p1,175
22392db417e34a53c4bfc5698981042c,SMED3_DN3617_c0_g1_i1.p1,175
bfee5dedf4f8fbaf45d9bb9e3913cc2d,SMED3_DN11637_c0_g1_i1.p1,175
7d1c34f3b85ec50602552fe548eb84e3,SMED3_DN100862_c0_g1_i1.p1,175
1153286df7e75715b4625194602a33e2,SMED3_DN9911_c0_g1_i2.p1,175
58cc8d9c953af48606515bc34232dfc3,SMED3_DN5655_c0_g2_i1.p1,175
e75e2418cd5f099227ea0f32af71ad95,SMED3_DN52247_c0_g1_i1.p1,175
e69f61ae99d2b4592ceab39c240d4c8a,SMED3_DN76842_c0_g1_i1.p2,175
c507e2d61e273f8156f0aa66a80b2fef,SMED3_DN28217_c0_g1_i1.p1,175
db20c75c3d47028a6b56ccecc6aa0bd0,SMED3_DN16522_c0_g2_i2.p1,175
96bd72b579d39d8a07394d42536911d2,SMED3_DN2016_c1_g2_i1.p1,175
0eeb0e103f10bb9067f0f228a159f1ad,SMED3_DN51119_c0_g1_i9.p1,175
42fec82dfaa5c870073c308d882cdbad,SMED3_DN2815_c0_g2_i2.p1,175
83a8608199baf0eb268087a000dbf0bd,SMED3_DN87306_c0_g1_i1.p1,175
468bcd0e785f3ba679c1cf426567f545,SMED3_DN16928_c0_g1_i5.p1,175
6bf60348e4b1575c359c96d63ea6bac0,SMED3_DN16541_c0_g2_i1.p1,174
f06668fa0e4ff52949927561617cf32e,SMED3_DN120812_c0_g1_i1.p1,174
4c228911d4c0412bd8e28945cc484be4,SMED3_DN119107_c0_g1_i1.p1,174
36c4733969a45278e76d8d1158564def,SMED3_DN117971_c0_g1_i1.p1,174
0ff0ec221407ecfade545b8df23c423d,SMED3_DN20581_c0_g1_i3.p1,174
78a8f190ada930e33e86b00cd790ee80,SMED3_DN12566_c2_g1_i1.p1,174
f43c23cd837da1f134630e71417f24b7,SMED3_DN65854_c0_g1_i1.p1,174
846e085d455080296a5f8e6e7c93ac86,SMED3_DN11263_c0_g1_i1.p1,174
839df7d7e2f156f713edccddafb3a54a,SMED3_DN15168_c0_g1_i3.p1,174
722948184db27d7441984d0f59f6b4e8,SMED3_DN3337_c0_g1_i1.p1,174
17c86945ea21f1e7cb4febf22eb5d1e9,SMED3_DN26746_c0_g1_i2.p1,174
3abfdd34897b526490c6c1a5194b61a3,SMED3_DN97686_c0_g1_i1.p1,174
0d0237325a060c8efbf6712caf036cf3,SMED3_DN1527_c0_g1_i1.p1,174
